applicant_id,income,loan_amount,loan_term_months,interest_rate,credit_score,employment_length_years,existing_debt,monthly_payment,dependents,home_ownership,loan_purpose,default
APP_039451,114275,25224,36,12.24,649,0.9,684.0,840.69,3,RENT,credit_card,0
APP_039452,88492,4307,36,8.33,746,9.2,3833.0,135.62,3,RENT,medical,0
APP_039453,32520,15165,36,14.27,639,9.0,1819.0,520.29,0,RENT,debt_consolidation,0
APP_039454,87861,18887,60,13.04,676,1.8,54679.0,430.12,0,MORTGAGE,debt_consolidation,0
APP_039455,34827,8910,36,13.23,648,6.1,3009.0,301.2,0,OWN,debt_consolidation,0
APP_039456,78286,24131,36,11.65,654,1.5,7987.0,797.47,2,RENT,home_improvement,0
APP_039457,49334,2094,36,10.83,688,,2703.0,68.39,0,OWN,debt_consolidation,0
APP_039458,68958,5431,60,17.53,548,7.4,21172.0,136.53,2,MORTGAGE,credit_card,1
APP_039459,75998,3945,36,10.82,643,0.2,21447.0,128.82,0,MORTGAGE,credit_card,0
APP_039460,75561,5654,60,19.52,580,6.5,6076.0,148.29,1,OWN,credit_card,0
APP_039461,60238,7541,36,11.41,708,,7.0,248.35,0,MORTGAGE,credit_card,0
APP_039462,118067,19767,60,8.77,771,11.7,3405.0,408.13,2,RENT,medical,0
APP_039463,107915,12657,36,18.54,554,3.0,2446.0,461.02,2,MORTGAGE,home_improvement,1
APP_039464,51314,9812,36,13.01,668,9.8,21718.0,330.65,2,RENT,medical,1
APP_039465,45572,11075,36,11.57,642,20.4,13729.0,365.58,2,OWN,debt_consolidation,0
APP_039466,73363,23545,36,10.9,715,26.6,,769.72,3,RENT,credit_card,0
APP_039467,60458,6548,36,12.17,680,1.3,5804.0,218.02,1,MORTGAGE,home_improvement,0
APP_039468,146487,7261,36,9.43,721,0.9,7511.0,232.35,1,MORTGAGE,debt_consolidation,0
APP_039469,44909,20143,36,14.92,628,10.6,9618.0,697.47,0,RENT,small_business,1
APP_039470,56177,17489,36,15.84,620,,24952.0,613.48,0,RENT,debt_consolidation,0
APP_039471,142360,4068,36,7.59,809,,33844.0,126.71,0,OWN,home_improvement,0
APP_039472,69927,11635,36,12.68,643,0.1,6273.0,390.24,0,MORTGAGE,major_purchase,0
APP_039473,40522,6509,60,15.52,692,1.0,4826.0,156.63,1,RENT,debt_consolidation,0
APP_039474,68859,13226,36,14.03,674,,,452.23,0,MORTGAGE,debt_consolidation,0
APP_039475,33636,12621,36,18.08,519,0.8,6743.0,456.79,0,RENT,home_improvement,1
APP_039476,48748,9902,60,14.5,665,5.6,5411.0,232.98,0,RENT,debt_consolidation,0
APP_039477,93393,22951,36,9.87,705,8.0,67148.0,739.16,0,RENT,home_improvement,0
APP_039478,119420,20781,60,14.96,630,2.5,18294.0,493.94,0,OWN,medical,0
APP_039479,31935,6732,36,5.01,825,2.2,1517.0,201.79,2,RENT,education,0
APP_039480,42967,14515,60,8.71,802,2.7,2070.0,299.27,0,OWN,credit_card,0
APP_039481,120962,8473,60,14.97,717,4.4,25621.0,201.44,2,RENT,medical,0
APP_039482,47652,12595,36,8.86,789,1.9,7341.0,399.7,0,MORTGAGE,home_improvement,0
APP_039483,62470,17081,36,10.12,659,13.2,5112.0,552.12,0,MORTGAGE,debt_consolidation,0
APP_039484,50533,14555,60,14.86,675,6.6,16110.0,345.19,3,RENT,major_purchase,0
APP_039485,123574,8125,36,5.63,824,0.4,90055.0,245.82,1,RENT,credit_card,0
APP_039486,33994,19833,36,12.56,705,6.1,292.0,664.06,0,MORTGAGE,debt_consolidation,0
APP_039487,61074,38773,60,12.41,694,0.1,25803.0,870.54,0,RENT,home_improvement,1
APP_039488,34505,23290,60,16.85,617,6.0,9867.0,576.94,2,RENT,home_improvement,1
APP_039489,18000,12150,36,9.29,732,0.4,209.0,388.01,0,MORTGAGE,debt_consolidation,0
APP_039490,80813,21408,36,12.49,691,3.6,12850.0,716.07,1,RENT,home_improvement,0
APP_039491,63813,16522,36,12.0,695,4.9,7262.0,548.77,2,RENT,education,0
APP_039492,55054,36404,60,17.89,619,1.5,42255.0,922.25,1,MORTGAGE,debt_consolidation,1
APP_039493,77480,7742,36,9.46,744,0.1,2897.0,247.85,1,RENT,credit_card,0
APP_039494,238861,10468,60,10.41,775,0.4,4481.0,224.53,2,OWN,debt_consolidation,0
APP_039495,30160,9021,60,10.42,743,1.2,3812.0,193.54,1,OWN,credit_card,0
APP_039496,38001,25650,36,16.03,535,,20318.0,902.16,0,MORTGAGE,debt_consolidation,1
APP_039497,35821,24179,36,14.87,645,0.6,5012.0,836.63,2,MORTGAGE,credit_card,0
APP_039498,28845,7918,36,12.42,619,10.1,5608.0,264.58,0,OWN,education,0
APP_039499,27870,14262,36,9.48,701,,11736.0,456.72,2,RENT,debt_consolidation,0
APP_039500,98268,7125,60,12.03,709,1.6,10857.0,158.6,0,MORTGAGE,home_improvement,0
APP_039501,29196,4708,36,9.53,686,18.7,1449.0,150.88,2,RENT,debt_consolidation,0
APP_039502,187785,9198,36,10.18,718,4.8,36553.0,297.57,1,MORTGAGE,debt_consolidation,0
APP_039503,51218,7190,36,15.56,626,0.8,6813.0,251.22,2,MORTGAGE,debt_consolidation,0
APP_039504,27141,4749,36,12.08,673,1.5,541.0,157.92,4,MORTGAGE,debt_consolidation,0
APP_039505,81825,4751,36,14.58,606,9.8,19038.0,163.72,0,RENT,debt_consolidation,0
APP_039506,49867,6198,36,16.59,588,0.7,1577.0,219.71,1,MORTGAGE,major_purchase,0
APP_039507,60920,9124,60,14.91,661,5.8,6668.0,216.63,0,RENT,small_business,0
APP_039508,142277,10541,36,5.65,766,,41541.0,319.01,3,MORTGAGE,major_purchase,0
APP_039509,160692,8872,60,20.05,559,12.1,47636.0,235.3,2,OWN,major_purchase,0
APP_039510,30608,5198,60,9.44,835,1.4,13251.0,109.02,0,MORTGAGE,education,0
APP_039511,97489,13107,60,14.11,681,4.1,7136.0,305.72,0,RENT,debt_consolidation,0
APP_039512,33795,21850,60,14.2,678,4.3,5476.0,510.68,0,RENT,debt_consolidation,1
APP_039513,61998,14842,36,11.24,664,14.1,6044.0,487.6,2,RENT,credit_card,0
APP_039514,76469,8372,36,14.4,625,,618.0,287.76,0,OWN,debt_consolidation,0
APP_039515,114345,35219,36,18.7,524,2.4,8514.0,1285.65,0,MORTGAGE,home_improvement,1
APP_039516,127397,31467,36,7.83,751,11.8,36297.0,983.6,1,RENT,home_improvement,0
APP_039517,56061,11665,60,9.46,784,7.7,2837.0,244.76,0,MORTGAGE,debt_consolidation,0
APP_039518,34409,23226,36,14.02,605,6.1,,794.04,1,RENT,debt_consolidation,1
APP_039519,118007,9992,36,13.91,600,8.7,56521.0,341.07,3,MORTGAGE,credit_card,1
APP_039520,63184,7261,36,9.51,715,15.9,4580.0,232.63,2,RENT,debt_consolidation,0
APP_039521,92672,30784,36,13.83,636,6.7,7603.0,1049.58,0,MORTGAGE,small_business,0
APP_039522,24764,13981,36,12.69,696,9.4,7472.0,468.99,1,MORTGAGE,small_business,0
APP_039523,161337,6350,36,11.6,685,1.1,43317.0,209.7,1,MORTGAGE,debt_consolidation,0
APP_039524,44912,4925,60,15.22,676,0.2,3629.0,117.73,0,RENT,credit_card,0
APP_039525,67101,20077,60,16.92,676,2.8,1896.0,498.1,0,MORTGAGE,medical,0
APP_039526,75403,5190,36,10.02,778,,14761.0,167.52,0,MORTGAGE,credit_card,0
APP_039527,39594,8428,36,8.55,767,2.9,6219.0,266.25,0,MORTGAGE,home_improvement,0
APP_039528,210682,13957,36,10.57,778,3.4,35757.0,454.1,3,RENT,home_improvement,0
APP_039529,66406,23088,60,8.93,797,7.8,45530.0,478.48,0,MORTGAGE,debt_consolidation,1
APP_039530,84218,7711,36,16.97,566,6.9,30867.0,274.8,1,RENT,major_purchase,0
APP_039531,52980,7173,60,13.4,642,3.2,561.0,164.68,0,RENT,education,0
APP_039532,77096,10059,36,13.21,664,3.5,2928.0,339.95,1,MORTGAGE,debt_consolidation,0
APP_039533,88299,11194,36,11.17,712,2.8,54114.0,367.38,0,RENT,small_business,1
APP_039534,32256,21772,36,18.54,566,0.1,10226.0,793.02,0,RENT,home_improvement,1
APP_039535,47822,3567,36,10.87,687,5.5,33401.0,116.56,0,RENT,debt_consolidation,0
APP_039536,33331,15384,36,8.4,775,3.9,5441.0,484.92,1,RENT,debt_consolidation,0
APP_039537,46251,12479,60,21.28,491,0.1,7781.0,339.57,0,MORTGAGE,debt_consolidation,1
APP_039538,98563,18832,60,13.39,700,6.1,13194.0,432.25,3,MORTGAGE,credit_card,0
APP_039539,142897,25215,36,15.06,596,11.7,59404.0,874.83,0,OWN,debt_consolidation,1
APP_039540,100827,10991,60,18.93,571,0.4,10415.0,284.69,0,RENT,debt_consolidation,1
APP_039541,53554,25174,36,11.26,626,5.3,5035.0,827.27,4,MORTGAGE,medical,0
APP_039542,76271,28322,36,13.13,638,21.6,53977.0,956.05,1,MORTGAGE,debt_consolidation,1
APP_039543,52545,6680,36,11.94,669,5.1,19510.0,221.68,0,RENT,credit_card,0
APP_039544,203903,9943,36,17.32,574,0.5,38695.0,356.08,3,RENT,debt_consolidation,0
APP_039545,82841,24763,36,18.08,554,5.3,12511.0,896.24,1,MORTGAGE,small_business,1
APP_039546,32678,4146,60,12.38,766,6.6,84.0,93.02,2,RENT,small_business,0
APP_039547,65548,21548,36,9.03,772,16.0,34346.0,685.52,2,RENT,major_purchase,0
APP_039548,52115,9333,36,13.19,629,3.7,13533.0,315.32,1,MORTGAGE,debt_consolidation,0
APP_039549,69995,12436,36,14.79,603,,1594.0,429.82,3,RENT,debt_consolidation,0
APP_039550,87714,7232,36,13.57,630,1.7,886.0,245.66,0,MORTGAGE,credit_card,0
APP_039551,170957,3721,36,14.86,592,7.5,58967.0,128.73,3,MORTGAGE,debt_consolidation,0
APP_039552,20245,13665,36,11.54,702,4.8,1619.0,450.88,0,RENT,home_improvement,0
APP_039553,73035,5366,36,9.77,700,1.4,13277.0,172.57,2,OWN,debt_consolidation,0
APP_039554,49177,33194,36,12.28,681,8.4,1203.0,1106.96,0,MORTGAGE,debt_consolidation,0
APP_039555,85758,15233,36,7.05,850,5.0,8534.0,470.7,2,RENT,credit_card,0
APP_039556,132100,10965,36,14.33,569,2.4,40209.0,376.52,0,OWN,debt_consolidation,0
APP_039557,85335,26139,36,13.53,587,2.6,6365.0,887.41,0,MORTGAGE,debt_consolidation,0
APP_039558,23130,6894,60,19.53,557,1.0,4322.0,180.85,3,MORTGAGE,debt_consolidation,1
APP_039559,88843,9244,36,16.01,551,16.4,22978.0,325.04,0,RENT,credit_card,0
APP_039560,135363,10824,60,16.94,609,,90019.0,268.66,1,RENT,debt_consolidation,1
APP_039561,224347,9589,60,11.6,749,1.7,103833.0,211.37,0,RENT,debt_consolidation,0
APP_039562,47978,32385,36,13.96,603,2.5,6983.0,1106.21,2,RENT,debt_consolidation,0
APP_039563,86342,15554,60,18.02,602,6.5,555.0,395.14,0,MORTGAGE,credit_card,0
APP_039564,67819,15707,36,13.43,632,8.9,3892.0,532.49,0,RENT,home_improvement,0
APP_039565,48002,8128,60,11.75,750,3.8,5497.0,179.78,1,RENT,debt_consolidation,0
APP_039566,69011,46582,60,18.12,532,3.5,11983.0,1185.92,0,RENT,credit_card,1
APP_039567,70040,14641,60,14.5,716,1.9,35276.0,344.48,0,MORTGAGE,debt_consolidation,0
APP_039568,93967,3779,60,15.48,654,4.2,1569.0,90.86,1,MORTGAGE,small_business,0
APP_039569,19541,11433,60,18.16,588,0.7,6827.0,291.32,2,RENT,credit_card,1
APP_039570,75982,16973,36,14.91,599,0.8,9209.0,587.63,0,RENT,debt_consolidation,1
APP_039571,41306,9341,36,14.75,598,1.4,3346.0,322.67,0,RENT,major_purchase,0
APP_039572,110609,16224,36,6.71,843,5.0,10710.0,498.8,1,RENT,credit_card,0
APP_039573,54339,7621,36,12.98,690,3.7,30477.0,256.71,1,OWN,medical,1
APP_039574,132328,26099,36,5.6,826,7.3,71532.0,789.26,0,MORTGAGE,debt_consolidation,0
APP_039575,18000,12150,60,18.66,524,2.7,9469.0,312.91,0,RENT,debt_consolidation,1
APP_039576,27880,18819,60,12.28,772,0.4,2144.0,421.29,0,RENT,home_improvement,0
APP_039577,43253,4571,60,15.17,628,0.2,1313.0,109.15,4,RENT,home_improvement,0
APP_039578,44685,30162,36,12.35,694,3.8,13520.0,1006.86,0,RENT,home_improvement,0
APP_039579,42211,2835,36,17.72,539,4.9,4701.0,102.09,2,RENT,home_improvement,0
APP_039580,70263,9737,36,9.84,716,13.4,3709.0,313.45,2,MORTGAGE,credit_card,0
APP_039581,74946,15799,36,14.92,623,6.3,3873.0,547.06,2,RENT,debt_consolidation,0
APP_039582,44222,9633,60,13.94,674,5.2,3751.0,223.84,2,RENT,small_business,0
APP_039583,47541,21209,36,13.15,615,2.9,3995.0,716.15,0,MORTGAGE,debt_consolidation,1
APP_039584,41565,6237,36,15.98,599,21.2,2646.0,219.21,1,MORTGAGE,education,0
APP_039585,154481,3253,36,8.47,722,1.7,14191.0,102.64,2,MORTGAGE,small_business,0
APP_039586,22243,7982,36,7.85,793,2.2,1971.0,249.57,0,MORTGAGE,debt_consolidation,0
APP_039587,69122,4928,60,13.59,675,30.0,15842.0,113.62,1,MORTGAGE,major_purchase,0
APP_039588,121401,38513,36,15.51,652,1.4,38604.0,1344.7,2,RENT,major_purchase,1
APP_039589,85212,19289,36,4.5,850,1.3,11775.0,573.79,0,MORTGAGE,home_improvement,0
APP_039590,70933,12666,36,15.94,583,7.9,,444.92,1,MORTGAGE,credit_card,1
APP_039591,56994,38470,36,9.71,746,5.9,10720.0,1236.09,3,OWN,credit_card,0
APP_039592,64018,11187,36,18.03,520,5.9,15644.0,404.61,1,MORTGAGE,education,0
APP_039593,68390,37510,36,13.47,628,3.1,4980.0,1272.37,1,MORTGAGE,small_business,0
APP_039594,73340,22492,36,6.06,827,,,684.86,0,RENT,small_business,0
APP_039595,116733,65000,36,7.56,749,3.3,23541.0,2023.7,2,MORTGAGE,debt_consolidation,0
APP_039596,63852,10954,60,14.11,696,12.7,90.0,255.51,0,RENT,credit_card,0
APP_039597,93480,3164,60,9.95,782,11.6,14807.0,67.15,4,RENT,small_business,0
APP_039598,60967,15385,60,10.5,785,1.4,23826.0,330.68,0,MORTGAGE,debt_consolidation,0
APP_039599,20921,9545,36,14.36,631,1.8,12228.0,327.9,3,MORTGAGE,credit_card,1
APP_039600,90088,15720,36,11.34,636,0.7,27947.0,517.19,1,MORTGAGE,education,0
APP_039601,68242,20072,36,14.56,596,2.9,4170.0,691.49,0,MORTGAGE,debt_consolidation,0
APP_039602,113397,13701,60,15.63,666,0.3,33064.0,330.49,1,RENT,debt_consolidation,0
APP_039603,47142,26642,36,10.01,671,0.8,6468.0,859.79,0,RENT,debt_consolidation,0
APP_039604,66358,26074,36,6.81,781,11.5,3342.0,802.83,0,MORTGAGE,credit_card,0
APP_039605,107775,12531,36,14.54,613,5.6,41807.0,431.57,0,RENT,debt_consolidation,0
APP_039606,59289,16008,60,17.6,554,8.1,6224.0,403.02,0,MORTGAGE,debt_consolidation,0
APP_039607,73592,5600,36,10.4,740,14.0,14404.0,181.75,0,RENT,small_business,0
APP_039608,119109,17181,36,9.98,773,0.7,18077.0,554.22,1,RENT,education,0
APP_039609,47528,28852,36,11.66,656,,4072.0,953.62,1,MORTGAGE,credit_card,0
APP_039610,122786,11293,36,9.47,694,0.1,21398.0,361.59,1,MORTGAGE,medical,0
APP_039611,66477,10827,60,13.9,610,13.3,28607.0,251.36,1,RENT,debt_consolidation,0
APP_039612,86746,27067,36,9.12,729,8.4,62041.0,862.24,0,MORTGAGE,credit_card,0
APP_039613,79206,26371,60,16.41,590,7.0,37724.0,647.05,2,RENT,small_business,1
APP_039614,106012,17841,36,10.26,718,11.3,9629.0,577.86,1,RENT,debt_consolidation,0
APP_039615,75640,17182,36,13.24,619,7.6,18357.0,580.92,3,OWN,debt_consolidation,0
APP_039616,32489,13860,60,13.55,720,9.6,1644.0,319.27,4,OWN,credit_card,1
APP_039617,62646,8342,36,9.74,721,15.9,6677.0,268.16,1,MORTGAGE,debt_consolidation,0
APP_039618,56498,3554,36,12.72,646,12.2,2472.0,119.27,2,MORTGAGE,home_improvement,0
APP_039619,59372,20481,36,6.32,786,0.8,1478.0,626.05,0,RENT,small_business,0
APP_039620,216053,29198,60,12.83,683,3.0,71033.0,661.81,1,RENT,debt_consolidation,0
APP_039621,66007,34240,36,14.03,579,6.3,263.0,1170.74,0,RENT,home_improvement,0
APP_039622,105263,9091,60,19.08,588,2.8,53461.0,236.23,2,RENT,debt_consolidation,1
APP_039623,304086,25969,36,11.57,691,2.7,226197.0,857.22,0,MORTGAGE,debt_consolidation,0
APP_039624,32500,19854,36,11.36,669,0.9,10871.0,653.38,1,MORTGAGE,home_improvement,1
APP_039625,77593,5515,36,10.28,763,21.6,9127.0,178.68,1,OWN,credit_card,0
APP_039626,61717,41658,60,12.63,697,8.6,24152.0,939.98,0,MORTGAGE,debt_consolidation,0
APP_039627,133365,6745,36,10.08,745,6.4,8694.0,217.9,0,MORTGAGE,debt_consolidation,0
APP_039628,80071,18060,36,7.37,817,0.3,23232.0,560.7,1,OWN,debt_consolidation,0
APP_039629,103956,30996,36,17.08,601,1.1,25353.0,1106.33,0,MORTGAGE,home_improvement,0
APP_039630,450000,5523,60,18.79,565,0.0,79048.0,142.63,2,OWN,small_business,0
APP_039631,24311,14099,60,6.79,835,15.5,1646.0,277.78,2,RENT,debt_consolidation,0
APP_039632,41491,15209,60,17.14,632,0.7,3395.0,379.13,2,RENT,debt_consolidation,0
APP_039633,63581,42774,60,13.84,712,0.5,13832.0,991.73,1,MORTGAGE,credit_card,0
APP_039634,119193,27142,36,12.62,671,10.3,25144.0,909.56,0,RENT,debt_consolidation,0
APP_039635,101553,17566,36,13.11,623,2.3,19443.0,592.8,1,MORTGAGE,debt_consolidation,0
APP_039636,35035,12743,36,12.97,657,1.1,3775.0,429.18,0,MORTGAGE,credit_card,1
APP_039637,123963,12314,36,9.49,719,0.4,30200.0,394.4,3,RENT,small_business,0
APP_039638,54231,5416,60,15.32,662,11.4,1639.0,129.76,4,RENT,debt_consolidation,0
APP_039639,28475,6641,60,13.55,661,0.3,5293.0,152.98,0,MORTGAGE,debt_consolidation,0
APP_039640,70335,5703,36,13.63,643,14.2,33061.0,193.89,0,MORTGAGE,debt_consolidation,0
APP_039641,37412,25253,36,12.47,676,4.8,2704.0,844.44,0,OWN,debt_consolidation,0
APP_039642,140277,10915,36,16.43,643,9.7,9421.0,386.06,2,RENT,debt_consolidation,0
APP_039643,123265,18678,60,18.43,568,1.2,23454.0,478.68,0,MORTGAGE,debt_consolidation,0
APP_039644,21763,11044,36,8.94,714,12.3,81.0,350.89,0,MORTGAGE,credit_card,0
APP_039645,49240,3862,60,16.72,635,0.1,5951.0,95.4,1,MORTGAGE,debt_consolidation,0
APP_039646,66241,28106,36,13.27,670,2.9,2093.0,950.66,1,RENT,credit_card,0
APP_039647,38462,15041,36,10.8,756,2.9,995.0,491.0,2,MORTGAGE,major_purchase,0
APP_039648,71860,27133,36,20.53,416,13.0,14135.0,1015.7,2,MORTGAGE,credit_card,1
APP_039649,133276,25516,36,12.02,697,12.2,30945.0,847.74,2,MORTGAGE,credit_card,0
APP_039650,36055,15372,60,16.78,593,15.0,14042.0,380.22,0,OWN,major_purchase,1
APP_039651,88388,20118,36,13.3,601,4.9,26011.0,680.77,0,MORTGAGE,debt_consolidation,0
APP_039652,50422,11931,36,10.47,721,4.1,1316.0,387.62,0,OWN,debt_consolidation,0
APP_039653,45357,4980,36,12.1,678,1.4,3514.0,165.65,1,RENT,major_purchase,0
APP_039654,49906,12754,36,10.33,712,,19657.0,413.51,1,RENT,debt_consolidation,0
APP_039655,61560,18226,36,12.83,645,1.1,13510.0,612.61,0,OWN,debt_consolidation,1
APP_039656,50615,12992,60,14.28,687,0.3,13168.0,304.19,0,RENT,credit_card,0
APP_039657,33154,7028,60,13.82,710,2.3,25925.0,162.87,0,MORTGAGE,home_improvement,1
APP_039658,36431,13338,36,9.86,754,13.0,17435.0,429.5,3,RENT,debt_consolidation,0
APP_039659,46924,21088,60,11.53,770,3.5,13623.0,464.1,1,RENT,credit_card,0
APP_039660,53861,36356,60,18.4,513,20.6,4649.0,931.13,0,OWN,debt_consolidation,1
APP_039661,32856,7951,36,9.53,751,3.7,6797.0,254.81,1,RENT,debt_consolidation,0
APP_039662,165481,25708,36,6.82,830,2.4,3714.0,791.67,0,MORTGAGE,debt_consolidation,0
APP_039663,126406,24481,36,10.96,647,0.7,4778.0,801.01,1,MORTGAGE,debt_consolidation,0
APP_039664,41454,27981,60,11.52,777,1.8,5966.0,615.66,0,OWN,debt_consolidation,0
APP_039665,71575,11663,36,12.97,681,1.1,7915.0,392.8,0,MORTGAGE,credit_card,0
APP_039666,49969,4909,60,14.6,628,0.8,31625.0,115.76,1,MORTGAGE,debt_consolidation,1
APP_039667,126447,3265,60,11.59,786,9.6,49224.0,71.95,1,MORTGAGE,major_purchase,0
APP_039668,78824,10703,36,16.53,601,6.5,4410.0,379.09,1,MORTGAGE,debt_consolidation,0
APP_039669,43821,8665,60,15.2,673,12.0,7343.0,207.05,4,RENT,credit_card,0
APP_039670,88440,9617,60,15.24,682,11.3,31296.0,230.0,2,OWN,credit_card,0
APP_039671,83951,11867,60,9.12,850,4.3,8943.0,247.03,0,RENT,debt_consolidation,0
APP_039672,57754,28551,36,15.74,574,2.1,2561.0,1000.11,0,MORTGAGE,small_business,0
APP_039673,23760,11483,60,11.74,678,1.9,1121.0,253.93,0,RENT,debt_consolidation,0
APP_039674,115119,8011,60,19.63,510,7.0,12014.0,210.6,2,RENT,home_improvement,0
APP_039675,26266,6581,36,16.82,576,8.0,3142.0,234.04,0,MORTGAGE,debt_consolidation,0
APP_039676,75260,42579,36,17.29,513,0.6,59602.0,1524.21,2,RENT,credit_card,1
APP_039677,113200,24003,60,15.64,626,2.6,60364.0,579.12,0,MORTGAGE,debt_consolidation,1
APP_039678,45204,22013,36,12.41,689,9.1,8373.0,735.46,2,MORTGAGE,debt_consolidation,0
APP_039679,55956,24458,36,7.21,783,2.1,6898.0,757.54,0,MORTGAGE,debt_consolidation,0
APP_039680,64994,16470,36,11.4,706,9.3,15959.0,542.33,1,MORTGAGE,medical,0
APP_039681,40620,14349,36,12.58,663,0.1,2283.0,480.58,2,RENT,home_improvement,0
APP_039682,88251,17766,36,10.59,712,3.7,58763.0,578.19,0,MORTGAGE,debt_consolidation,0
APP_039683,153040,5953,60,17.0,591,3.3,9165.0,147.95,4,MORTGAGE,home_improvement,0
APP_039684,55698,13284,60,13.39,737,4.9,20440.0,304.91,1,MORTGAGE,debt_consolidation,0
APP_039685,51044,34375,36,7.79,743,3.1,5988.0,1073.86,0,MORTGAGE,debt_consolidation,0
APP_039686,58632,12707,36,9.75,657,2.0,10227.0,408.53,2,MORTGAGE,home_improvement,0
APP_039687,36436,19984,36,10.35,747,3.1,2013.0,648.12,1,RENT,credit_card,0
APP_039688,80644,13295,36,14.0,600,18.0,,454.39,0,OWN,home_improvement,0
APP_039689,56129,15087,36,10.75,699,2.5,5221.0,492.14,1,RENT,home_improvement,0
APP_039690,25524,11647,36,8.28,812,6.1,4532.0,366.48,3,RENT,major_purchase,0
APP_039691,67838,21116,36,12.25,650,,11976.0,703.88,0,RENT,credit_card,1
APP_039692,79302,5887,36,7.58,784,9.0,8788.0,183.34,1,RENT,debt_consolidation,0
APP_039693,53001,8645,36,7.73,850,17.3,8725.0,269.83,2,OWN,medical,0
APP_039694,43208,10612,60,12.63,755,2.3,16475.0,239.45,0,RENT,debt_consolidation,0
APP_039695,61070,11457,60,13.49,669,5.9,886.0,263.56,2,MORTGAGE,major_purchase,0
APP_039696,46593,12529,36,15.49,586,4.7,438.0,437.33,0,MORTGAGE,debt_consolidation,0
APP_039697,169277,8804,36,12.42,630,,16507.0,294.19,2,MORTGAGE,debt_consolidation,0
APP_039698,38254,25821,36,13.28,622,17.9,4926.0,873.5,3,RENT,debt_consolidation,0
APP_039699,27085,12872,36,11.98,655,0.5,806.0,427.41,2,MORTGAGE,debt_consolidation,0
APP_039700,43139,7491,36,6.05,850,3.7,3802.0,228.06,0,MORTGAGE,home_improvement,0
APP_039701,39744,11325,60,14.82,672,1.0,1960.0,268.35,0,RENT,debt_consolidation,0
APP_039702,71839,7942,36,10.6,729,0.6,10134.0,258.51,1,RENT,debt_consolidation,0
APP_039703,55192,10954,36,10.51,726,5.5,9362.0,356.08,0,MORTGAGE,small_business,0
APP_039704,77646,7228,60,16.67,616,6.7,20599.0,178.35,0,MORTGAGE,debt_consolidation,1
APP_039705,65310,7607,36,12.71,719,9.6,37096.0,255.25,0,RENT,credit_card,0
APP_039706,100447,9016,36,10.15,630,9.2,16920.0,291.56,2,RENT,debt_consolidation,0
APP_039707,51252,14319,36,7.15,832,6.5,38053.0,443.11,0,OWN,medical,0
APP_039708,124172,5209,60,15.23,590,0.5,48415.0,124.55,3,OWN,debt_consolidation,0
APP_039709,134305,18500,36,11.7,651,2.9,15967.0,611.82,0,MORTGAGE,debt_consolidation,0
APP_039710,34481,12006,36,8.37,784,4.9,2361.0,378.28,0,MORTGAGE,home_improvement,0
APP_039711,39408,7866,60,13.43,702,6.5,352.0,180.71,0,OWN,debt_consolidation,0
APP_039712,73930,19103,60,18.92,507,7.3,43465.0,494.7,0,RENT,major_purchase,1
APP_039713,37582,22041,60,14.28,662,1.6,19670.0,516.06,1,MORTGAGE,debt_consolidation,1
APP_039714,224427,8868,36,13.26,650,8.4,9493.0,299.91,0,RENT,credit_card,0
APP_039715,51540,29796,36,11.88,651,27.4,18141.0,987.95,3,MORTGAGE,debt_consolidation,0
APP_039716,106334,65000,36,16.46,563,4.9,16982.0,2300.0,0,RENT,major_purchase,1
APP_039717,74527,27180,60,17.11,592,0.0,14334.0,677.1,2,MORTGAGE,small_business,0
APP_039718,73806,4091,36,18.56,503,0.9,43.0,149.05,2,RENT,debt_consolidation,1
APP_039719,34794,23485,36,10.5,702,4.0,15660.0,763.32,0,MORTGAGE,debt_consolidation,0
APP_039720,109721,28158,36,8.41,707,2.6,11997.0,887.7,0,RENT,home_improvement,0
APP_039721,77608,24755,36,9.87,750,0.1,10247.0,797.26,0,OWN,home_improvement,0
APP_039722,133543,20721,60,15.81,597,,38215.0,501.81,4,RENT,debt_consolidation,0
APP_039723,94145,7715,36,14.26,677,4.2,46989.0,264.66,3,RENT,debt_consolidation,0
APP_039724,62572,16671,36,9.1,730,0.3,1220.0,530.91,1,RENT,debt_consolidation,0
APP_039725,115699,18594,36,13.61,638,0.0,15797.0,631.98,1,RENT,home_improvement,0
APP_039726,86062,5411,36,10.51,703,1.1,19705.0,175.9,3,RENT,major_purchase,0
